# Value averages  
# Time            	momentum_x        	momentum_y        	momentum_z        
8.01	-1.0000000000e-04	7.0650199844e-21	0.0000000000e+00
8.015	-1.0000000000e-04	7.0397201842e-21	0.0000000000e+00
8.02	-1.0000000000e-04	7.0244347978e-21	0.0000000000e+00
8.025	-1.0000000000e-04	6.9734738340e-21	0.0000000000e+00
8.03	-1.0000000000e-04	6.9851517218e-21	0.0000000000e+00
8.035	-1.0000000000e-04	6.9600454188e-21	0.0000000000e+00
8.04	-1.0000000000e-04	6.9134203992e-21	0.0000000000e+00
8.045	-1.0000000000e-04	6.8722865885e-21	0.0000000000e+00
8.05	-1.0000000000e-04	6.8460958810e-21	0.0000000000e+00
8.055	-1.0000000000e-04	6.8016251891e-21	0.0000000000e+00
8.06	-1.0000000000e-04	6.7846263062e-21	0.0000000000e+00
8.065	-1.0000000000e-04	6.7791167395e-21	0.0000000000e+00
8.07	-1.0000000000e-04	6.7751009596e-21	0.0000000000e+00
8.075	-1.0000000000e-04	6.7558487631e-21	0.0000000000e+00
8.08	-1.0000000000e-04	6.7456939963e-21	0.0000000000e+00
8.085	-1.0000000000e-04	6.7469977857e-21	0.0000000000e+00
8.09	-1.0000000000e-04	6.7010583349e-21	0.0000000000e+00
8.095	-1.0000000000e-04	6.6774008073e-21	0.0000000000e+00
8.1	-1.0000000000e-04	6.6524739875e-21	0.0000000000e+00
8.105	-1.0000000000e-04	6.6431869097e-21	0.0000000000e+00
8.11	-1.0000000000e-04	6.6183099929e-21	0.0000000000e+00
8.115	-1.0000000000e-04	6.5949958017e-21	0.0000000000e+00
8.12	-1.0000000000e-04	6.5310620682e-21	0.0000000000e+00
8.125	-1.0000000000e-04	6.4989993229e-21	0.0000000000e+00
8.13	-1.0000000000e-04	6.4713329865e-21	0.0000000000e+00
8.135	-1.0000000000e-04	6.4638894739e-21	0.0000000000e+00
8.14	-1.0000000000e-04	6.4384394883e-21	0.0000000000e+00
8.145	-1.0000000000e-04	6.4368180431e-21	0.0000000000e+00
8.15	-1.0000000000e-04	6.4285375810e-21	0.0000000000e+00
8.155	-1.0000000000e-04	6.4113794030e-21	0.0000000000e+00
8.16	-1.0000000000e-04	6.3578625126e-21	0.0000000000e+00
8.165	-1.0000000000e-04	6.3255089433e-21	0.0000000000e+00
8.17	-1.0000000000e-04	6.2891013792e-21	0.0000000000e+00
8.175	-1.0000000000e-04	6.2401575197e-21	0.0000000000e+00
8.18	-1.0000000000e-04	6.2049687510e-21	0.0000000000e+00
8.185	-1.0000000000e-04	6.1673848118e-21	0.0000000000e+00
8.19	-1.0000000000e-04	6.1339404333e-21	0.0000000000e+00
8.195	-1.0000000000e-04	6.1243067878e-21	0.0000000000e+00
8.2	-1.0000000000e-04	6.1039539554e-21	0.0000000000e+00
8.205	-1.0000000000e-04	6.0630695607e-21	0.0000000000e+00
8.21	-1.0000000000e-04	6.0470593487e-21	0.0000000000e+00
8.215	-1.0000000000e-04	6.0075901060e-21	0.0000000000e+00
8.22	-1.0000000000e-04	5.9739498756e-21	0.0000000000e+00
8.225	-1.0000000000e-04	5.9384031737e-21	0.0000000000e+00
8.23	-1.0000000000e-04	5.9095635208e-21	0.0000000000e+00
8.235	-1.0000000000e-04	5.8822267058e-21	0.0000000000e+00
8.24	-1.0000000000e-04	5.8513574678e-21	0.0000000000e+00
8.245	-1.0000000000e-04	5.7994535591e-21	0.0000000000e+00
8.25	-1.0000000000e-04	5.7658154997e-21	0.0000000000e+00
8.255	-1.0000000000e-04	5.7091584880e-21	0.0000000000e+00
8.26	-1.0000000000e-04	5.6478115621e-21	0.0000000000e+00
8.265	-1.0000000000e-04	5.5940328578e-21	0.0000000000e+00
8.27	-1.0000000000e-04	5.5627324121e-21	0.0000000000e+00
8.275	-1.0000000000e-04	5.5505318369e-21	0.0000000000e+00
8.28	-1.0000000000e-04	5.5481539561e-21	0.0000000000e+00
8.285	-1.0000000000e-04	5.5395833448e-21	0.0000000000e+00
8.29	-1.0000000000e-04	5.4933902642e-21	0.0000000000e+00
8.295	-1.0000000000e-04	5.4674587984e-21	0.0000000000e+00
8.3	-1.0000000000e-04	5.4465546393e-21	0.0000000000e+00
8.305	-1.0000000000e-04	5.4187852497e-21	0.0000000000e+00
8.31	-1.0000000000e-04	5.4256915228e-21	0.0000000000e+00
8.315	-1.0000000000e-04	5.3879285635e-21	0.0000000000e+00
8.32	-1.0000000000e-04	5.3628709033e-21	0.0000000000e+00
8.325	-1.0000000000e-04	5.3816360874e-21	0.0000000000e+00
8.33	-1.0000000000e-04	5.3821846297e-21	0.0000000000e+00
8.335	-1.0000000000e-04	5.3719635624e-21	0.0000000000e+00
8.34	-1.0000000000e-04	5.3365966591e-21	0.0000000000e+00
8.345	-1.0000000000e-04	5.2898003765e-21	0.0000000000e+00
8.35	-1.0000000000e-04	5.2627854939e-21	0.0000000000e+00
8.355	-1.0000000000e-04	5.2488491835e-21	0.0000000000e+00
8.36	-1.0000000000e-04	5.2127054638e-21	0.0000000000e+00
8.365	-1.0000000000e-04	5.1985667633e-21	0.0000000000e+00
8.37	-1.0000000000e-04	5.1764244217e-21	0.0000000000e+00
8.375	-1.0000000000e-04	5.1327908687e-21	0.0000000000e+00
8.38	-1.0000000000e-04	5.0931738275e-21	0.0000000000e+00
8.385	-1.0000000000e-04	5.0633920385e-21	0.0000000000e+00
8.39	-1.0000000000e-04	5.0458450414e-21	0.0000000000e+00
8.395	-1.0000000000e-04	5.0297971436e-21	0.0000000000e+00
8.4	-1.0000000000e-04	5.0263618244e-21	0.0000000000e+00
8.405	-1.0000000000e-04	4.9924603507e-21	0.0000000000e+00
8.41	-1.0000000000e-04	4.9534249634e-21	0.0000000000e+00
8.415	-1.0000000000e-04	4.9516486301e-21	0.0000000000e+00
8.42	-1.0000000000e-04	4.9286013211e-21	0.0000000000e+00
8.425	-1.0000000000e-04	4.9031450850e-21	0.0000000000e+00
8.43	-1.0000000000e-04	4.8961968139e-21	0.0000000000e+00
8.435	-1.0000000000e-04	4.8757685914e-21	0.0000000000e+00
8.44	-1.0000000000e-04	4.8830017200e-21	0.0000000000e+00
8.445	-1.0000000000e-04	4.8735297406e-21	0.0000000000e+00
8.45	-1.0000000000e-04	4.8611230871e-21	0.0000000000e+00
8.455	-1.0000000000e-04	4.8288952629e-21	0.0000000000e+00
8.46	-1.0000000000e-04	4.7903635701e-21	0.0000000000e+00
8.465	-1.0000000000e-04	4.7662677015e-21	0.0000000000e+00
8.47	-1.0000000000e-04	4.7573020035e-21	0.0000000000e+00
8.475	-1.0000000000e-04	4.7295881376e-21	0.0000000000e+00
8.48	-1.0000000000e-04	4.7172209569e-21	0.0000000000e+00
8.485	-1.0000000000e-04	4.6862013800e-21	0.0000000000e+00
8.49	-1.0000000000e-04	4.6571105420e-21	0.0000000000e+00
8.495	-1.0000000000e-04	4.6644088225e-21	0.0000000000e+00
8.5	-1.0000000000e-04	4.6564823235e-21	0.0000000000e+00
8.505	-1.0000000000e-04	4.7073024566e-21	0.0000000000e+00
8.51	-1.0000000000e-04	4.7762848354e-21	0.0000000000e+00
8.515	-1.0000000000e-04	4.8337385839e-21	0.0000000000e+00
8.52	-1.0000000000e-04	4.8633235074e-21	0.0000000000e+00
8.525	-1.0000000000e-04	4.8826630686e-21	0.0000000000e+00
8.53	-1.0000000000e-04	4.9078675946e-21	0.0000000000e+00
8.535	-1.0000000000e-04	4.9206595334e-21	0.0000000000e+00
8.54	-1.0000000000e-04	4.9505926437e-21	0.0000000000e+00
8.545	-1.0000000000e-04	4.9702069648e-21	0.0000000000e+00
8.55	-1.0000000000e-04	5.0185701644e-21	0.0000000000e+00
8.555	-1.0000000000e-04	5.0407979539e-21	0.0000000000e+00
8.56	-1.0000000000e-04	5.0920266001e-21	0.0000000000e+00
8.565	-1.0000000000e-04	5.1455102252e-21	0.0000000000e+00
8.57	-1.0000000000e-04	5.1791954477e-21	0.0000000000e+00
8.575	-1.0000000000e-04	5.2117819844e-21	0.0000000000e+00
8.58	-1.0000000000e-04	5.2505297576e-21	0.0000000000e+00
8.585	-1.0000000000e-04	5.2865599256e-21	0.0000000000e+00
8.59	-1.0000000000e-04	5.3180454040e-21	0.0000000000e+00
8.595	-1.0000000000e-04	5.3602775922e-21	0.0000000000e+00
8.6	-1.0000000000e-04	5.4107429316e-21	0.0000000000e+00
8.605	-1.0000000000e-04	5.4468103272e-21	0.0000000000e+00
8.61	-1.0000000000e-04	5.4880438012e-21	0.0000000000e+00
8.615	-1.0000000000e-04	5.5216730702e-21	0.0000000000e+00
8.62	-1.0000000000e-04	5.5361897202e-21	0.0000000000e+00
8.625	-1.0000000000e-04	5.5503042924e-21	0.0000000000e+00
8.63	-1.0000000000e-04	5.5559488222e-21	0.0000000000e+00
8.635	-1.0000000000e-04	5.5936280530e-21	0.0000000000e+00
8.64	-1.0000000000e-04	5.6266113825e-21	0.0000000000e+00
8.645	-1.0000000000e-04	5.6755287326e-21	0.0000000000e+00
8.65	-1.0000000000e-04	5.7032996760e-21	0.0000000000e+00
8.655	-1.0000000000e-04	5.7388493558e-21	0.0000000000e+00
8.66	-1.0000000000e-04	5.7811265356e-21	0.0000000000e+00
8.665	-1.0000000000e-04	5.8062917553e-21	0.0000000000e+00
8.67	-1.0000000000e-04	5.8309310616e-21	0.0000000000e+00
8.675	-1.0000000000e-04	5.8614876518e-21	0.0000000000e+00
8.68	-1.0000000000e-04	5.8699258881e-21	0.0000000000e+00
8.685	-1.0000000000e-04	5.9056164294e-21	0.0000000000e+00
8.69	-1.0000000000e-04	5.9301975911e-21	0.0000000000e+00
8.695	-1.0000000000e-04	5.9384042239e-21	0.0000000000e+00
8.7	-1.0000000000e-04	5.9698710701e-21	0.0000000000e+00
8.705	-1.0000000000e-04	5.9791394339e-21	0.0000000000e+00
8.71	-1.0000000000e-04	6.0107015673e-21	0.0000000000e+00
8.715	-1.0000000000e-04	6.0255002752e-21	0.0000000000e+00
8.72	-1.0000000000e-04	6.0732914207e-21	0.0000000000e+00
8.725	-1.0000000000e-04	6.0961119412e-21	0.0000000000e+00
8.73	-1.0000000000e-04	6.1132028422e-21	0.0000000000e+00
8.735	-1.0000000000e-04	6.1477850680e-21	0.0000000000e+00
8.74	-1.0000000000e-04	6.1869516053e-21	0.0000000000e+00
8.745	-1.0000000000e-04	6.2170510404e-21	0.0000000000e+00
8.75	-1.0000000000e-04	6.2287531691e-21	0.0000000000e+00
8.755	-1.0000000000e-04	6.2321280665e-21	0.0000000000e+00
8.76	-1.0000000000e-04	6.2600718933e-21	0.0000000000e+00
8.765	-1.0000000000e-04	6.2999739559e-21	0.0000000000e+00
8.77	-1.0000000000e-04	6.2953882670e-21	0.0000000000e+00
8.775	-1.0000000000e-04	6.3202593319e-21	0.0000000000e+00
8.78	-1.0000000000e-04	6.3237880676e-21	0.0000000000e+00
8.785	-1.0000000000e-04	6.3438216970e-21	0.0000000000e+00
8.79	-1.0000000000e-04	6.3593259155e-21	0.0000000000e+00
8.795	-1.0000000000e-04	6.3835617978e-21	0.0000000000e+00
8.8	-1.0000000000e-04	6.4173116197e-21	0.0000000000e+00
8.805	-1.0000000000e-04	6.4341944452e-21	0.0000000000e+00
8.81	-1.0000000000e-04	6.4346320298e-21	0.0000000000e+00
8.815	-1.0000000000e-04	6.4670962732e-21	0.0000000000e+00
8.82	-1.0000000000e-04	6.5071951263e-21	0.0000000000e+00
8.825	-1.0000000000e-04	6.5449649765e-21	0.0000000000e+00
8.83	-1.0000000000e-04	6.5558826390e-21	0.0000000000e+00
8.835	-1.0000000000e-04	6.5811317912e-21	0.0000000000e+00
8.84	-1.0000000000e-04	6.5784859134e-21	0.0000000000e+00
8.845	-1.0000000000e-04	6.5786970000e-21	0.0000000000e+00
8.85	-1.0000000000e-04	6.6041031512e-21	0.0000000000e+00
8.855	-1.0000000000e-04	6.6234873859e-21	0.0000000000e+00
8.86	-1.0000000000e-04	6.6374995643e-21	0.0000000000e+00
8.865	-1.0000000000e-04	6.6828710338e-21	0.0000000000e+00
8.87	-1.0000000000e-04	6.7352476547e-21	0.0000000000e+00
8.875	-1.0000000000e-04	6.7549791573e-21	0.0000000000e+00
8.88	-1.0000000000e-04	6.7740743638e-21	0.0000000000e+00
8.885	-1.0000000000e-04	6.7887352780e-21	0.0000000000e+00
8.89	-1.0000000000e-04	6.8041200431e-21	0.0000000000e+00
8.895	-1.0000000000e-04	6.8155236432e-21	0.0000000000e+00
8.9	-1.0000000000e-04	6.8244494615e-21	0.0000000000e+00
8.905	-1.0000000000e-04	6.8347702677e-21	0.0000000000e+00
8.91	-1.0000000000e-04	6.8410940440e-21	0.0000000000e+00
8.915	-1.0000000000e-04	6.8353648853e-21	0.0000000000e+00
8.92	-1.0000000000e-04	6.8477170158e-21	0.0000000000e+00
8.925	-1.0000000000e-04	6.8765004376e-21	0.0000000000e+00
8.93	-1.0000000000e-04	6.8931303658e-21	0.0000000000e+00
8.935	-1.0000000000e-04	6.9274633117e-21	0.0000000000e+00
8.94	-1.0000000000e-04	6.9348520605e-21	0.0000000000e+00
8.945	-1.0000000000e-04	6.9347787671e-21	0.0000000000e+00
8.95	-1.0000000000e-04	6.9497202231e-21	0.0000000000e+00
8.955	-1.0000000000e-04	6.9662075119e-21	0.0000000000e+00
8.96	-1.0000000000e-04	6.9690407220e-21	0.0000000000e+00
8.965	-1.0000000000e-04	6.9982717817e-21	0.0000000000e+00
8.97	-1.0000000000e-04	7.0353440741e-21	0.0000000000e+00
8.975	-1.0000000000e-04	7.0697725371e-21	0.0000000000e+00
8.98	-1.0000000000e-04	7.0749160970e-21	0.0000000000e+00
8.985	-1.0000000000e-04	7.0709545080e-21	0.0000000000e+00
8.99	-1.0000000000e-04	7.0745682347e-21	0.0000000000e+00
8.995	-1.0000000000e-04	7.0714384818e-21	0.0000000000e+00
9	-1.0000000000e-04	7.0910747358e-21	0.0000000000e+00
9.005	-1.0000000000e-04	7.1104831268e-21	0.0000000000e+00
9.01	-1.0000000000e-04	7.1212665697e-21	0.0000000000e+00
9.015	-1.0000000000e-04	7.1159391358e-21	0.0000000000e+00
9.02	-1.0000000000e-04	7.1478933352e-21	0.0000000000e+00
9.025	-1.0000000000e-04	7.1642886298e-21	0.0000000000e+00
9.03	-1.0000000000e-04	7.1847338129e-21	0.0000000000e+00
9.035	-1.0000000000e-04	7.1926371683e-21	0.0000000000e+00
9.04	-1.0000000000e-04	7.1981709425e-21	0.0000000000e+00
9.045	-1.0000000000e-04	7.2379656475e-21	0.0000000000e+00
9.05	-1.0000000000e-04	7.2641565243e-21	0.0000000000e+00
9.055	-1.0000000000e-04	7.2572548466e-21	0.0000000000e+00
9.06	-1.0000000000e-04	7.2620430146e-21	0.0000000000e+00
9.065	-1.0000000000e-04	7.2803839529e-21	0.0000000000e+00
9.07	-1.0000000000e-04	7.3059003004e-21	0.0000000000e+00
9.075	-1.0000000000e-04	7.3198736699e-21	0.0000000000e+00
9.08	-1.0000000000e-04	7.3388981724e-21	0.0000000000e+00
9.085	-1.0000000000e-04	7.3218350159e-21	0.0000000000e+00
9.09	-1.0000000000e-04	7.3430908001e-21	0.0000000000e+00
9.095	-1.0000000000e-04	7.3691250027e-21	0.0000000000e+00
9.1	-1.0000000000e-04	7.3643401293e-21	0.0000000000e+00
9.105	-1.0000000000e-04	7.3564899435e-21	0.0000000000e+00
9.11	-1.0000000000e-04	7.3730261520e-21	0.0000000000e+00
9.115	-1.0000000000e-04	7.4040203655e-21	0.0000000000e+00
9.12	-1.0000000000e-04	7.4329287706e-21	0.0000000000e+00
9.125	-1.0000000000e-04	7.4205141675e-21	0.0000000000e+00
9.13	-1.0000000000e-04	7.4488820869e-21	0.0000000000e+00
9.135	-1.0000000000e-04	7.4584408257e-21	0.0000000000e+00
9.14	-1.0000000000e-04	7.4554404860e-21	0.0000000000e+00
9.145	-1.0000000000e-04	7.4510180308e-21	0.0000000000e+00
9.15	-1.0000000000e-04	7.4672199642e-21	0.0000000000e+00
9.155	-1.0000000000e-04	7.4729091452e-21	0.0000000000e+00
9.16	-1.0000000000e-04	7.4879542015e-21	0.0000000000e+00
9.165	-1.0000000000e-04	7.4946355156e-21	0.0000000000e+00
9.17	-1.0000000000e-04	7.5070899536e-21	0.0000000000e+00
9.175	-1.0000000000e-04	7.5405290665e-21	0.0000000000e+00
9.18	-1.0000000000e-04	7.5429221679e-21	0.0000000000e+00
9.185	-1.0000000000e-04	7.5503313231e-21	0.0000000000e+00
9.19	-1.0000000000e-04	7.5723979542e-21	0.0000000000e+00
9.195	-1.0000000000e-04	7.6026334324e-21	0.0000000000e+00
9.2	-1.0000000000e-04	7.6084568376e-21	0.0000000000e+00
9.205	-1.0000000000e-04	7.6173997402e-21	0.0000000000e+00
9.21	-1.0000000000e-04	7.6305431256e-21	0.0000000000e+00
9.215	-1.0000000000e-04	7.6634602480e-21	0.0000000000e+00
9.22	-1.0000000000e-04	7.6965911481e-21	0.0000000000e+00
9.225	-1.0000000000e-04	7.7331452891e-21	0.0000000000e+00
9.23	-1.0000000000e-04	7.7427635234e-21	0.0000000000e+00
9.235	-1.0000000000e-04	7.7657357757e-21	0.0000000000e+00
9.24	-1.0000000000e-04	7.7711197038e-21	0.0000000000e+00
9.245	-1.0000000000e-04	7.7940846535e-21	0.0000000000e+00
9.25	-1.0000000000e-04	7.8002494836e-21	0.0000000000e+00
9.255	-1.0000000000e-04	7.8306555071e-21	0.0000000000e+00
9.26	-1.0000000000e-04	7.8744562352e-21	0.0000000000e+00
9.265	-1.0000000000e-04	7.9246891253e-21	0.0000000000e+00
9.27	-1.0000000000e-04	7.9423219915e-21	0.0000000000e+00
9.275	-1.0000000000e-04	7.9441199891e-21	0.0000000000e+00
9.28	-1.0000000000e-04	7.9415505912e-21	0.0000000000e+00
9.285	-1.0000000000e-04	7.9368535434e-21	0.0000000000e+00
9.29	-1.0000000000e-04	7.9696324497e-21	0.0000000000e+00
9.295	-1.0000000000e-04	7.9728433086e-21	0.0000000000e+00
9.3	-1.0000000000e-04	7.9761504205e-21	0.0000000000e+00
9.305	-1.0000000000e-04	7.9825349079e-21	0.0000000000e+00
9.31	-1.0000000000e-04	7.9767861634e-21	0.0000000000e+00
9.315	-1.0000000000e-04	8.0085200680e-21	0.0000000000e+00
9.32	-1.0000000000e-04	8.0255673279e-21	0.0000000000e+00
9.325	-1.0000000000e-04	8.0301630227e-21	0.0000000000e+00
9.33	-1.0000000000e-04	8.0526756185e-21	0.0000000000e+00
9.335	-1.0000000000e-04	8.0758656994e-21	0.0000000000e+00
9.34	-1.0000000000e-04	8.0879212044e-21	0.0000000000e+00
9.345	-1.0000000000e-04	8.1295071430e-21	0.0000000000e+00
9.35	-1.0000000000e-04	8.1537103608e-21	0.0000000000e+00
9.355	-1.0000000000e-04	8.1445050818e-21	0.0000000000e+00
9.36	-1.0000000000e-04	8.1530216544e-21	0.0000000000e+00
9.365	-1.0000000000e-04	8.1556756216e-21	0.0000000000e+00
9.37	-1.0000000000e-04	8.1592028301e-21	0.0000000000e+00
9.375	-1.0000000000e-04	8.1600379365e-21	0.0000000000e+00
9.38	-1.0000000000e-04	8.1782694501e-21	0.0000000000e+00
9.385	-1.0000000000e-04	8.1789565036e-21	0.0000000000e+00
9.39	-1.0000000000e-04	8.2020622144e-21	0.0000000000e+00
9.395	-1.0000000000e-04	8.2146442816e-21	0.0000000000e+00
9.4	-1.0000000000e-04	8.1960136219e-21	0.0000000000e+00
9.405	-1.0000000000e-04	8.2000912979e-21	0.0000000000e+00
9.41	-1.0000000000e-04	8.2234625997e-21	0.0000000000e+00
9.415	-1.0000000000e-04	8.2429615468e-21	0.0000000000e+00
9.42	-1.0000000000e-04	8.2820565653e-21	0.0000000000e+00
9.425	-1.0000000000e-04	8.2964028900e-21	0.0000000000e+00
9.43	-1.0000000000e-04	8.2793850080e-21	0.0000000000e+00
9.435	-1.0000000000e-04	8.3161897021e-21	0.0000000000e+00
9.44	-1.0000000000e-04	8.3258909834e-21	0.0000000000e+00
9.445	-1.0000000000e-04	8.3462411113e-21	0.0000000000e+00
9.45	-1.0000000000e-04	8.3714439524e-21	0.0000000000e+00
9.455	-1.0000000000e-04	8.4207536202e-21	0.0000000000e+00
9.46	-1.0000000000e-04	8.4444008962e-21	0.0000000000e+00
9.465	-1.0000000000e-04	8.4658199148e-21	0.0000000000e+00
9.47	-1.0000000000e-04	8.4665923226e-21	0.0000000000e+00
9.475	-1.0000000000e-04	8.4862314581e-21	0.0000000000e+00
9.48	-1.0000000000e-04	8.5026492167e-21	0.0000000000e+00
9.485	-1.0000000000e-04	8.5363292220e-21	0.0000000000e+00
9.49	-1.0000000000e-04	8.5551530495e-21	0.0000000000e+00
9.495	-1.0000000000e-04	8.5682336990e-21	0.0000000000e+00
9.5	-1.0000000000e-04	8.5602812071e-21	0.0000000000e+00
9.505	-1.0000000000e-04	8.5477549968e-21	0.0000000000e+00
9.51	-1.0000000000e-04	8.5455102140e-21	0.0000000000e+00
9.515	-1.0000000000e-04	8.5584485133e-21	0.0000000000e+00
9.52	-1.0000000000e-04	8.6061968420e-21	0.0000000000e+00
9.525	-1.0000000000e-04	8.6335378307e-21	0.0000000000e+00
9.53	-1.0000000000e-04	8.6849979445e-21	0.0000000000e+00
9.535	-1.0000000000e-04	8.7089619529e-21	0.0000000000e+00
9.54	-1.0000000000e-04	8.7323487316e-21	0.0000000000e+00
9.545	-1.0000000000e-04	8.7818209141e-21	0.0000000000e+00
9.55	-1.0000000000e-04	8.8169456990e-21	0.0000000000e+00
9.555	-1.0000000000e-04	8.8562980326e-21	0.0000000000e+00
9.56	-1.0000000000e-04	8.8635221612e-21	0.0000000000e+00
9.565	-1.0000000000e-04	8.8538881027e-21	0.0000000000e+00
9.57	-1.0000000000e-04	8.8548173470e-21	0.0000000000e+00
9.575	-1.0000000000e-04	8.8554625448e-21	0.0000000000e+00
9.58	-1.0000000000e-04	8.8773741805e-21	0.0000000000e+00
9.585	-1.0000000000e-04	8.8823992170e-21	0.0000000000e+00
9.59	-1.0000000000e-04	8.8885183130e-21	0.0000000000e+00
9.595	-1.0000000000e-04	8.9038529075e-21	0.0000000000e+00
9.6	-1.0000000000e-04	8.9144719782e-21	0.0000000000e+00
9.605	-1.0000000000e-04	8.9231913522e-21	0.0000000000e+00
9.61	-1.0000000000e-04	8.9377347317e-21	0.0000000000e+00
9.615	-1.0000000000e-04	8.9607534927e-21	0.0000000000e+00
9.62	-1.0000000000e-04	9.0095072804e-21	0.0000000000e+00
9.625	-1.0000000000e-04	9.0418498886e-21	0.0000000000e+00
9.63	-1.0000000000e-04	9.0871469494e-21	0.0000000000e+00
9.635	-1.0000000000e-04	9.0857562766e-21	0.0000000000e+00
9.64	-1.0000000000e-04	9.1116758263e-21	0.0000000000e+00
9.645	-1.0000000000e-04	9.1072705038e-21	0.0000000000e+00
9.65	-1.0000000000e-04	9.1391029802e-21	0.0000000000e+00
9.655	-1.0000000000e-04	9.1358646632e-21	0.0000000000e+00
9.66	-1.0000000000e-04	9.1558519321e-21	0.0000000000e+00
9.665	-1.0000000000e-04	9.1916477266e-21	0.0000000000e+00
9.67	-1.0000000000e-04	9.1785066253e-21	0.0000000000e+00
9.675	-1.0000000000e-04	9.1915556393e-21	0.0000000000e+00
9.68	-1.0000000000e-04	9.2296640375e-21	0.0000000000e+00
9.685	-1.0000000000e-04	9.2529632872e-21	0.0000000000e+00
9.69	-1.0000000000e-04	9.3000750915e-21	0.0000000000e+00
9.695	-1.0000000000e-04	9.3416332217e-21	0.0000000000e+00
9.7	-1.0000000000e-04	9.3725484773e-21	0.0000000000e+00
9.705	-1.0000000000e-04	9.3865247228e-21	0.0000000000e+00
9.71	-1.0000000000e-04	9.4192022270e-21	0.0000000000e+00
9.715	-1.0000000000e-04	9.4487025292e-21	0.0000000000e+00
9.72	-1.0000000000e-04	9.4805498273e-21	0.0000000000e+00
9.725	-1.0000000000e-04	9.5191140241e-21	0.0000000000e+00
9.73	-1.0000000000e-04	9.5252198807e-21	0.0000000000e+00
9.735	-1.0000000000e-04	9.5429594629e-21	0.0000000000e+00
9.74	-1.0000000000e-04	9.5666551037e-21	0.0000000000e+00
9.745	-1.0000000000e-04	9.5833398273e-21	0.0000000000e+00
9.75	-1.0000000000e-04	9.6197454941e-21	0.0000000000e+00
9.755	-1.0000000000e-04	9.6772859045e-21	0.0000000000e+00
9.76	-1.0000000000e-04	9.6942616746e-21	0.0000000000e+00
9.765	-1.0000000000e-04	9.7016616078e-21	0.0000000000e+00
9.77	-1.0000000000e-04	9.7214256134e-21	0.0000000000e+00
9.775	-1.0000000000e-04	9.7350793099e-21	0.0000000000e+00
9.78	-1.0000000000e-04	9.7619391767e-21	0.0000000000e+00
9.785	-1.0000000000e-04	9.7713819557e-21	0.0000000000e+00
9.79	-1.0000000000e-04	9.7963144046e-21	0.0000000000e+00
9.795	-1.0000000000e-04	9.8213277555e-21	0.0000000000e+00
9.8	-1.0000000000e-04	9.8547416438e-21	0.0000000000e+00
9.805	-1.0000000000e-04	9.8683266803e-21	0.0000000000e+00
9.81	-1.0000000000e-04	9.8800746287e-21	0.0000000000e+00
9.815	-1.0000000000e-04	9.8861802354e-21	0.0000000000e+00
9.82	-1.0000000000e-04	9.8820130741e-21	0.0000000000e+00
9.825	-1.0000000000e-04	9.8980391287e-21	0.0000000000e+00
9.83	-1.0000000000e-04	9.9232789189e-21	0.0000000000e+00
9.835	-1.0000000000e-04	9.9171221702e-21	0.0000000000e+00
9.84	-1.0000000000e-04	9.9377098409e-21	0.0000000000e+00
9.845	-1.0000000000e-04	9.9558982470e-21	0.0000000000e+00
9.85	-1.0000000000e-04	9.9796998239e-21	0.0000000000e+00
9.855	-1.0000000000e-04	1.0006376782e-20	0.0000000000e+00
9.86	-1.0000000000e-04	1.0010905374e-20	0.0000000000e+00
9.865	-1.0000000000e-04	1.0018408080e-20	0.0000000000e+00
9.87	-1.0000000000e-04	1.0007248397e-20	0.0000000000e+00
9.875	-1.0000000000e-04	1.0040497574e-20	0.0000000000e+00
9.88	-1.0000000000e-04	1.0059863736e-20	0.0000000000e+00
9.885	-1.0000000000e-04	1.0086452804e-20	0.0000000000e+00
9.89	-1.0000000000e-04	1.0114523779e-20	0.0000000000e+00
9.895	-1.0000000000e-04	1.0150805730e-20	0.0000000000e+00
9.9	-1.0000000000e-04	1.0192832899e-20	0.0000000000e+00
9.905	-1.0000000000e-04	1.0243701891e-20	0.0000000000e+00
9.91	-1.0000000000e-04	1.0286029711e-20	0.0000000000e+00
9.915	-1.0000000000e-04	1.0310826577e-20	0.0000000000e+00
9.92	-1.0000000000e-04	1.0329132668e-20	0.0000000000e+00
9.925	-1.0000000000e-04	1.0354091936e-20	0.0000000000e+00
9.93	-1.0000000000e-04	1.0370771806e-20	0.0000000000e+00
9.935	-1.0000000000e-04	1.0378022846e-20	0.0000000000e+00
9.94	-1.0000000000e-04	1.0395881418e-20	0.0000000000e+00
9.945	-1.0000000000e-04	1.0425521594e-20	0.0000000000e+00
9.95	-1.0000000000e-04	1.0472597524e-20	0.0000000000e+00
9.955	-1.0000000000e-04	1.0495640995e-20	0.0000000000e+00
9.96	-1.0000000000e-04	1.0514443522e-20	0.0000000000e+00
9.965	-1.0000000000e-04	1.0534199750e-20	0.0000000000e+00
9.97	-1.0000000000e-04	1.0541242271e-20	0.0000000000e+00
9.975	-1.0000000000e-04	1.0573360855e-20	0.0000000000e+00
9.98	-1.0000000000e-04	1.0588579608e-20	0.0000000000e+00
9.985	-1.0000000000e-04	1.0636506729e-20	0.0000000000e+00
9.99	-1.0000000000e-04	1.0677226196e-20	0.0000000000e+00
9.995	-1.0000000000e-04	1.0737686609e-20	0.0000000000e+00
10	-1.0000000000e-04	1.0770639593e-20	0.0000000000e+00
