# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
4.365                   	smoothSolver	2.3919699999999999e-02	1.5408700000000000e-05	1000	7.7250200000000000e-03	2.3781999999999999e-06	4	false	smoothSolver	1.8066400000000000e-02	9.8192099999999998e-06	40	true	smoothSolver	2.3788400000000001e-02	9.9403799999999992e-06	34	true	GAMG	2.8401900000000001e-02	2.0881099999999998e-03	1	true
4.37                    	smoothSolver	2.2740400000000001e-02	1.6645200000000001e-05	1000	7.7216600000000000e-03	2.3476600000000002e-06	4	false	smoothSolver	1.8065700000000001e-02	9.7799700000000008e-06	40	true	smoothSolver	2.3780099999999998e-02	8.9614200000000000e-06	24	true	GAMG	2.7701799999999999e-02	1.9921700000000001e-03	1	true
4.375                   	smoothSolver	2.1873500000000001e-02	1.6564800000000001e-05	1000	7.7187100000000002e-03	2.3416100000000000e-06	4	false	smoothSolver	1.8891600000000001e-02	9.5378599999999995e-06	41	true	smoothSolver	2.3771000000000000e-02	9.7581999999999992e-06	38	true	GAMG	2.6879299999999998e-02	1.9162400000000000e-03	1	true
4.38                    	smoothSolver	2.5507900000000000e-02	1.7155599999999999e-05	1000	7.7157600000000003e-03	2.3341199999999999e-06	4	false	smoothSolver	1.9344600000000000e-02	9.7548000000000002e-06	41	true	smoothSolver	2.3762800000000001e-02	9.5740399999999996e-06	24	true	GAMG	3.2286199999999998e-01	2.3326699999999999e-02	1	true
4.385                   	smoothSolver	2.1799099999999998e-02	1.7112399999999999e-05	1000	7.7140500000000001e-03	2.4062500000000000e-06	4	false	smoothSolver	1.7405000000000000e-02	9.4650800000000005e-06	40	true	smoothSolver	2.3753500000000000e-02	9.5519700000000006e-06	38	true	GAMG	2.6936000000000002e-02	2.4241900000000001e-03	1	true
4.39                    	smoothSolver	1.9906199999999999e-02	1.6619699999999999e-05	1000	7.7107199999999999e-03	2.3715900000000000e-06	4	false	smoothSolver	1.7850700000000001e-02	9.6872600000000001e-06	40	true	smoothSolver	2.3745599999999999e-02	9.7414199999999993e-06	24	true	GAMG	2.5201700000000000e-02	1.8732099999999999e-03	1	true
4.395                   	smoothSolver	1.8721600000000001e-02	1.7462100000000000e-05	1000	7.7074999999999999e-03	2.3462300000000001e-06	4	false	smoothSolver	1.8117000000000001e-02	9.8541200000000008e-06	40	true	smoothSolver	2.3736299999999998e-02	9.5842000000000005e-06	39	true	GAMG	2.4197900000000001e-02	1.7549899999999999e-03	1	true
4.4                     	smoothSolver	1.7880299999999998e-02	1.7347500000000000e-05	1000	7.7045799999999999e-03	2.3367699999999998e-06	4	false	smoothSolver	1.8879699999999999e-02	9.5681799999999996e-06	41	true	smoothSolver	2.3728599999999999e-02	9.4391299999999995e-06	37	true	GAMG	2.3354099999999999e-02	1.6676799999999999e-03	1	true
4.405                   	smoothSolver	2.2028300000000001e-02	1.8295200000000001e-05	1000	7.7016899999999998e-03	2.3302199999999999e-06	4	false	smoothSolver	1.9492200000000001e-02	9.9200100000000006e-06	41	true	smoothSolver	2.3719500000000001e-02	9.9768599999999999e-06	35	true	GAMG	3.3085199999999998e-01	2.4415800000000001e-02	1	true
4.41                    	smoothSolver	1.7980599999999999e-02	1.7928399999999999e-05	1000	7.7000799999999998e-03	2.4035599999999999e-06	4	false	smoothSolver	1.8038200000000001e-02	9.8881999999999996e-06	40	true	smoothSolver	2.3711800000000002e-02	9.9637299999999996e-06	34	true	GAMG	2.4159300000000002e-02	2.3285500000000000e-03	1	true
4.415                   	smoothSolver	1.6094600000000001e-02	1.7498699999999999e-05	1000	7.6967600000000004e-03	2.3666800000000000e-06	4	false	smoothSolver	1.8415399999999998e-02	9.4166299999999993e-06	41	true	smoothSolver	2.3703200000000001e-02	9.3924500000000002e-06	24	true	GAMG	2.1704100000000000e-02	1.6414500000000000e-03	1	true
4.42                    	smoothSolver	1.4948599999999999e-02	1.8990700000000001e-05	1000	7.6936499999999998e-03	2.3428900000000002e-06	4	false	smoothSolver	1.7769699999999999e-02	9.7623199999999994e-06	40	true	smoothSolver	2.3695299999999999e-02	9.6496800000000004e-06	25	true	GAMG	2.0698999999999999e-02	1.4985899999999999e-03	1	true
4.425                   	smoothSolver	1.4088300000000000e-02	1.8876899999999999e-05	1000	7.6907900000000003e-03	2.3341600000000002e-06	4	false	smoothSolver	1.9092200000000000e-02	9.7947800000000001e-06	41	true	smoothSolver	2.3686900000000000e-02	9.3521300000000002e-06	29	true	GAMG	1.9953300000000000e-02	1.4229399999999999e-03	1	true
4.43                    	smoothSolver	1.8380500000000001e-02	1.9938299999999998e-05	1000	7.6879699999999997e-03	2.3271300000000001e-06	4	false	smoothSolver	1.7097899999999999e-02	9.4063599999999992e-06	40	true	smoothSolver	2.3678399999999999e-02	9.8557400000000006e-06	29	true	GAMG	3.3862599999999998e-01	2.5558500000000001e-02	1	true
4.435                   	smoothSolver	1.4211400000000001e-02	2.0333000000000000e-05	1000	7.6864600000000000e-03	2.4025599999999998e-06	4	false	smoothSolver	1.8031400000000000e-02	9.9672500000000002e-06	40	true	smoothSolver	2.3670699999999999e-02	9.7785800000000001e-06	29	true	GAMG	2.1451800000000000e-02	5.6540300000000002e-04	2	true
4.44                    	smoothSolver	1.2010800000000000e-02	1.8646100000000001e-05	1000	7.6828499999999997e-03	2.3433900000000000e-06	4	false	smoothSolver	1.8516600000000001e-02	9.5110700000000007e-06	41	true	smoothSolver	2.3662500000000000e-02	9.4333800000000005e-06	29	true	GAMG	1.8268000000000000e-02	1.3513900000000001e-03	1	true
4.445                   	smoothSolver	1.1291600000000001e-02	1.7468900000000001e-05	1000	7.6799600000000004e-03	2.3295200000000000e-06	4	false	smoothSolver	1.8582000000000001e-02	9.5995500000000003e-06	41	true	smoothSolver	2.3654800000000000e-02	9.1677799999999992e-06	26	true	GAMG	1.7345599999999999e-02	1.2007800000000000e-03	1	true
4.45                    	smoothSolver	1.0696300000000001e-02	1.8071100000000001e-05	1000	7.6772000000000003e-03	2.3238099999999999e-06	4	false	smoothSolver	1.8333599999999999e-02	9.4680300000000002e-06	41	true	smoothSolver	2.3646799999999999e-02	9.2285399999999992e-06	24	true	GAMG	1.6649299999999999e-02	1.1638799999999999e-03	1	true
4.455                   	smoothSolver	1.5359500000000000e-02	1.7917700000000000e-05	1000	7.6745099999999998e-03	2.3209900000000000e-06	4	false	smoothSolver	1.8642100000000002e-02	9.6453999999999992e-06	41	true	smoothSolver	2.3639199999999999e-02	9.4276799999999998e-06	26	true	GAMG	3.5135300000000003e-01	2.6243499999999999e-02	1	true
4.46                    	smoothSolver	1.1433799999999999e-02	1.8791699999999998e-05	1000	7.6731700000000000e-03	2.4040900000000001e-06	4	false	smoothSolver	1.9231600000000001e-02	9.9162899999999995e-06	41	true	smoothSolver	2.3631500000000000e-02	9.3404400000000006e-06	29	true	GAMG	1.8672600000000001e-02	5.8031800000000002e-04	2	true
4.465                   	smoothSolver	9.4246699999999996e-03	1.8622400000000000e-05	1000	7.6695699999999997e-03	2.3407400000000001e-06	4	false	smoothSolver	1.7812999999999999e-02	9.8519999999999999e-06	40	true	smoothSolver	2.3623600000000002e-02	9.7000899999999998e-06	33	true	GAMG	1.5073700000000001e-02	1.1260700000000001e-03	1	true
4.47                    	smoothSolver	8.9203800000000003e-03	1.9145899999999999e-05	1000	7.6667300000000001e-03	2.3266200000000000e-06	4	false	smoothSolver	1.8811399999999999e-02	9.6514099999999995e-06	41	true	smoothSolver	2.3615700000000000e-02	9.4490399999999999e-06	35	true	GAMG	1.4289200000000000e-02	9.8448900000000007e-04	1	true
4.475                   	smoothSolver	8.5094300000000001e-03	1.7426700000000000e-05	1000	7.6640399999999996e-03	2.3204100000000001e-06	4	false	smoothSolver	1.8458300000000000e-02	9.4538099999999999e-06	41	true	smoothSolver	2.3608100000000000e-02	9.9623600000000003e-06	32	true	GAMG	1.3710300000000000e-02	9.5551999999999996e-04	1	true
4.48                    	smoothSolver	1.3469699999999999e-02	1.7365899999999999e-05	1000	7.6613999999999996e-03	2.3175200000000000e-06	4	false	smoothSolver	1.7913999999999999e-02	9.8500900000000001e-06	40	true	smoothSolver	2.3600300000000001e-02	9.8173300000000004e-06	24	true	GAMG	3.5901499999999997e-01	2.6573500000000000e-02	1	true
4.485                   	smoothSolver	9.4942599999999992e-03	1.8650300000000000e-05	1000	7.6601400000000002e-03	2.4022600000000000e-06	4	false	smoothSolver	1.9065900000000000e-02	9.7513200000000007e-06	41	true	smoothSolver	2.3592700000000001e-02	9.2397500000000008e-06	25	true	GAMG	1.6481099999999999e-02	5.6468600000000001e-04	2	true
4.49                    	smoothSolver	7.6516700000000002e-03	1.7173700000000001e-05	1000	7.6565799999999996e-03	2.3376100000000001e-06	4	false	smoothSolver	1.8817700000000000e-02	9.6157199999999998e-06	41	true	smoothSolver	2.3585100000000001e-02	9.6692900000000000e-06	34	true	GAMG	1.2560399999999999e-02	9.4425499999999996e-04	1	true
4.495                   	smoothSolver	7.3023799999999998e-03	1.6851099999999999e-05	1000	7.6537799999999998e-03	2.3223700000000000e-06	4	false	smoothSolver	1.8768099999999999e-02	9.6104300000000008e-06	41	true	smoothSolver	2.3577200000000000e-02	9.3989200000000005e-06	25	true	GAMG	1.1854800000000000e-02	8.0416500000000002e-04	1	true
4.5                     	smoothSolver	7.0292999999999996e-03	1.8510899999999999e-05	1000	7.6511399999999999e-03	2.3158400000000002e-06	4	false	smoothSolver	1.6747999999999999e-02	9.8684899999999998e-06	39	true	smoothSolver	2.3569900000000001e-02	9.4566800000000007e-06	28	true	GAMG	1.1383900000000001e-02	7.8259499999999997e-04	1	true
4.505                   	smoothSolver	1.2219300000000001e-02	1.8476699999999999e-05	1000	7.6485499999999996e-03	2.3125500000000000e-06	4	false	smoothSolver	1.7421200000000001e-02	9.5674900000000004e-06	40	true	smoothSolver	2.3562199999999998e-02	9.3911200000000003e-06	23	true	GAMG	3.6753100000000000e-01	2.7693099999999998e-02	1	true
4.51                    	smoothSolver	8.2909200000000002e-03	1.8729100000000000e-05	1000	7.6474600000000000e-03	2.4035299999999999e-06	4	false	smoothSolver	1.8258600000000000e-02	9.3315000000000004e-06	41	true	smoothSolver	2.3555099999999999e-02	9.5685699999999998e-06	33	true	GAMG	1.4871799999999999e-02	5.6131499999999995e-04	2	true
4.515                   	smoothSolver	6.5325399999999999e-03	1.7421299999999999e-05	1000	7.6438900000000004e-03	2.3356499999999998e-06	4	false	smoothSolver	1.8970100000000000e-02	9.6930899999999997e-06	41	true	smoothSolver	2.3547400000000000e-02	9.5274900000000008e-06	38	true	GAMG	1.0655200000000000e-02	8.1595599999999995e-04	1	true
4.52                    	smoothSolver	6.2616599999999996e-03	1.7317200000000001e-05	1000	7.6411500000000002e-03	2.3195800000000001e-06	4	false	smoothSolver	1.7697899999999999e-02	9.7363899999999998e-06	40	true	smoothSolver	2.3540900000000000e-02	9.2999099999999995e-06	24	true	GAMG	1.0065400000000000e-02	6.6878900000000004e-04	1	true
4.525                   	smoothSolver	6.0641899999999997e-03	2.0154400000000001e-05	1000	7.6385600000000000e-03	2.3136300000000002e-06	4	false	smoothSolver	1.7871499999999998e-02	9.8391099999999994e-06	40	true	smoothSolver	2.3533100000000001e-02	9.9990300000000007e-06	29	true	GAMG	9.7502700000000001e-03	6.7987600000000005e-04	1	true
4.53                    	smoothSolver	1.1288899999999999e-02	1.7288800000000000e-05	1000	7.6360300000000002e-03	2.3098800000000000e-06	4	false	smoothSolver	1.8631800000000000e-02	9.5880799999999992e-06	41	true	smoothSolver	2.3526700000000001e-02	9.4227099999999994e-06	35	true	GAMG	3.6958600000000003e-01	2.8586899999999998e-02	1	true
4.535                   	smoothSolver	7.5261299999999998e-03	2.0388299999999999e-05	1000	7.6349800000000004e-03	2.4008800000000000e-06	4	false	smoothSolver	1.7513899999999999e-02	9.7114300000000003e-06	40	true	smoothSolver	2.3518899999999999e-02	9.6605100000000008e-06	36	true	GAMG	1.3568999999999999e-02	5.4626299999999996e-04	2	true
4.54                    	smoothSolver	5.7835800000000000e-03	1.8437700000000001e-05	1000	7.6314800000000004e-03	2.3327900000000001e-06	4	false	smoothSolver	1.8467899999999999e-02	9.6086699999999996e-06	41	true	smoothSolver	2.3512700000000001e-02	9.1052799999999993e-06	23	true	GAMG	9.2487300000000001e-03	7.1863099999999996e-04	1	true
4.545                   	smoothSolver	5.5813099999999999e-03	1.7927900000000002e-05	1000	7.6287600000000001e-03	2.3163000000000002e-06	4	false	smoothSolver	1.9081200000000000e-02	9.9523300000000000e-06	41	true	smoothSolver	2.3504899999999999e-02	9.5216399999999999e-06	32	true	GAMG	8.7164800000000004e-03	5.7551300000000004e-04	1	true
4.55                    	smoothSolver	5.4316299999999998e-03	1.8874800000000001e-05	1000	7.6262400000000003e-03	2.3099800000000002e-06	4	false	smoothSolver	1.7791999999999999e-02	9.3472299999999996e-06	41	true	smoothSolver	2.3498600000000001e-02	9.4825699999999992e-06	22	true	GAMG	8.4751500000000007e-03	5.9758299999999995e-04	1	true
4.555                   	smoothSolver	1.0705200000000000e-02	1.7669300000000000e-05	1000	7.6237600000000003e-03	2.3065500000000000e-06	4	false	smoothSolver	1.7382200000000000e-02	9.7923499999999995e-06	40	true	smoothSolver	2.3491399999999999e-02	9.4792200000000004e-06	36	true	GAMG	3.7345099999999998e-01	2.9780299999999999e-02	1	true
4.56                    	smoothSolver	7.0242899999999999e-03	1.9297099999999999e-05	1000	7.6227800000000000e-03	2.3979299999999999e-06	4	false	smoothSolver	1.8122300000000001e-02	9.5581700000000007e-06	41	true	smoothSolver	2.3484999999999999e-02	9.0879100000000005e-06	26	true	GAMG	1.2651000000000001e-02	5.3190500000000005e-04	2	true
4.565                   	smoothSolver	5.2871400000000001e-03	1.9389200000000001e-05	1000	7.6192999999999999e-03	2.3289700000000001e-06	4	false	smoothSolver	1.8221999999999999e-02	9.5913299999999995e-06	41	true	smoothSolver	2.3477600000000001e-02	9.5075800000000005e-06	36	true	GAMG	8.2479700000000003e-03	6.6406199999999999e-04	1	true
4.57                    	smoothSolver	5.1195700000000004e-03	1.9042299999999999e-05	1000	7.6166599999999999e-03	2.3127100000000002e-06	4	false	smoothSolver	1.8140400000000001e-02	9.5972700000000000e-06	41	true	smoothSolver	2.3471400000000000e-02	9.9463399999999994e-06	24	true	GAMG	7.7513499999999997e-03	5.2069499999999995e-04	1	true
4.575                   	smoothSolver	5.0185300000000002e-03	1.8401900000000001e-05	1000	7.6141799999999999e-03	2.3066900000000000e-06	4	false	smoothSolver	1.8816300000000001e-02	9.9135099999999999e-06	41	true	smoothSolver	2.3463899999999999e-02	9.6412699999999999e-06	37	true	GAMG	7.5913899999999999e-03	5.5605400000000005e-04	1	true
4.58                    	smoothSolver	1.0251800000000000e-02	1.8713700000000000e-05	1000	7.6117700000000003e-03	2.3031900000000000e-06	4	false	smoothSolver	1.9586200000000002e-02	9.6293699999999993e-06	42	true	smoothSolver	2.3457900000000000e-02	9.7758399999999999e-06	39	true	GAMG	3.7456400000000001e-01	3.0608099999999999e-02	1	true
4.585                   	smoothSolver	6.7239900000000000e-03	1.9623199999999999e-05	1000	7.6108399999999998e-03	2.3958600000000000e-06	4	false	smoothSolver	1.7176600000000000e-02	9.6861300000000007e-06	40	true	smoothSolver	2.3450599999999999e-02	9.6402300000000000e-06	40	true	GAMG	1.2036000000000000e-02	5.2043000000000000e-04	2	true
4.59                    	smoothSolver	4.9764500000000003e-03	1.8226299999999999e-05	1000	7.6074100000000002e-03	2.3255800000000001e-06	4	false	smoothSolver	1.7548899999999999e-02	9.9240000000000002e-06	40	true	smoothSolver	2.3444300000000001e-02	9.5933800000000006e-06	23	true	GAMG	7.4965400000000003e-03	6.1993400000000004e-04	1	true
4.595                   	smoothSolver	4.8289900000000000e-03	2.0193900000000000e-05	1000	7.6047800000000002e-03	2.3078799999999998e-06	4	false	smoothSolver	1.9220899999999999e-02	9.4581800000000006e-06	42	true	smoothSolver	2.3437199999999998e-02	9.6578200000000006e-06	35	true	GAMG	7.0300199999999997e-03	4.8024199999999997e-04	1	true
4.6                     	smoothSolver	4.7548599999999996e-03	2.1225499999999999e-05	1000	7.6023799999999997e-03	2.3024700000000000e-06	4	false	smoothSolver	1.7985700000000000e-02	9.5571300000000008e-06	41	true	smoothSolver	2.3431100000000000e-02	9.6065300000000007e-06	35	true	GAMG	6.9298299999999997e-03	5.1290899999999998e-04	1	true
4.605                   	smoothSolver	9.9460999999999994e-03	1.9030600000000000e-05	1000	7.6001999999999997e-03	2.3117299999999998e-06	4	false	smoothSolver	1.8402900000000000e-02	9.8235599999999992e-06	41	true	smoothSolver	2.3424299999999999e-02	9.9258999999999993e-06	32	true	GAMG	3.8090700000000000e-01	3.1596300000000001e-02	1	true
4.61                    	smoothSolver	6.6013399999999998e-03	2.1952600000000001e-05	1000	7.5991699999999997e-03	2.3930700000000000e-06	4	false	smoothSolver	1.9109000000000001e-02	9.5765500000000007e-06	42	true	smoothSolver	2.3418100000000001e-02	9.3489900000000008e-06	26	true	GAMG	1.1707199999999999e-02	5.0944599999999999e-04	2	true
4.615                   	smoothSolver	4.8221000000000002e-03	1.9301500000000001e-05	1000	7.5957799999999999e-03	2.3233500000000000e-06	4	false	smoothSolver	1.7010999999999998e-02	9.8364400000000006e-06	40	true	smoothSolver	2.3411399999999999e-02	9.2961500000000008e-06	27	true	GAMG	6.9515799999999997e-03	5.9846400000000005e-04	1	true
4.62                    	smoothSolver	4.7022200000000000e-03	2.1388900000000001e-05	1000	7.5932100000000004e-03	2.3056699999999998e-06	4	false	smoothSolver	1.7317599999999999e-02	9.3802399999999998e-06	41	true	smoothSolver	2.3405300000000000e-02	9.4672399999999992e-06	35	true	GAMG	6.5535500000000000e-03	4.6001700000000001e-04	1	true
4.625                   	smoothSolver	4.6496699999999998e-03	2.0676300000000001e-05	1000	7.5908499999999997e-03	2.3006200000000002e-06	4	false	smoothSolver	1.7730099999999999e-02	9.6355600000000003e-06	41	true	smoothSolver	2.3398400000000000e-02	9.5004699999999995e-06	34	true	GAMG	6.4774799999999999e-03	5.0665400000000005e-04	1	true
4.63                    	smoothSolver	9.7078800000000003e-03	1.9244799999999999e-05	1000	7.5886199999999999e-03	2.3027200000000001e-06	4	false	smoothSolver	1.9307499999999998e-02	9.8301900000000005e-06	42	true	smoothSolver	2.3392699999999999e-02	9.7432599999999993e-06	25	true	GAMG	3.7949400000000000e-01	3.2086099999999999e-02	1	true
