# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
8.69              	(-1.0000000000e-04 2.4035408179e-21 0.0000000000e+00)	1.0000000000e-04
8.695             	(-1.0000000000e-04 4.9892473887e-21 0.0000000000e+00)	1.0000000000e-04
8.7               	(-1.0000000000e-04 7.1787766163e-21 0.0000000000e+00)	1.0000000000e-04
8.705             	(-1.0000000000e-04 6.1815693737e-21 0.0000000000e+00)	1.0000000000e-04
8.71              	(-1.0000000000e-04 5.1893960627e-21 0.0000000000e+00)	1.0000000000e-04
8.715             	(-1.0000000000e-04 5.9499476446e-21 0.0000000000e+00)	1.0000000000e-04
8.72              	(-1.0000000000e-04 7.1315567493e-21 0.0000000000e+00)	1.0000000000e-04
8.725             	(-1.0000000000e-04 4.4896626364e-21 0.0000000000e+00)	1.0000000000e-04
8.73              	(-1.0000000000e-04 5.6747828363e-21 0.0000000000e+00)	1.0000000000e-04
8.735             	(-1.0000000000e-04 6.8519085956e-21 0.0000000000e+00)	1.0000000000e-04
8.74              	(-1.0000000000e-04 8.8522260529e-21 0.0000000000e+00)	1.0000000000e-04
8.745             	(-1.0000000000e-04 7.4772430863e-21 0.0000000000e+00)	1.0000000000e-04
8.75              	(-1.0000000000e-04 3.9967588197e-21 0.0000000000e+00)	1.0000000000e-04
8.755             	(-1.0000000000e-04 2.3200083036e-21 0.0000000000e+00)	1.0000000000e-04
8.76              	(-1.0000000000e-04 6.0330866585e-21 0.0000000000e+00)	1.0000000000e-04
8.765             	(-1.0000000000e-04 8.2049241750e-21 0.0000000000e+00)	1.0000000000e-04
8.77              	(-1.0000000000e-04 2.8808664027e-21 0.0000000000e+00)	1.0000000000e-04
8.775             	(-1.0000000000e-04 6.2723993728e-21 0.0000000000e+00)	1.0000000000e-04
8.78              	(-1.0000000000e-04 3.7799365277e-21 0.0000000000e+00)	1.0000000000e-04
8.785             	(-1.0000000000e-04 7.3211823953e-21 0.0000000000e+00)	1.0000000000e-04
8.79              	(-1.0000000000e-04 7.4546260946e-21 0.0000000000e+00)	1.0000000000e-04
8.795             	(-1.0000000000e-04 4.9472735515e-21 0.0000000000e+00)	1.0000000000e-04
8.8               	(-1.0000000000e-04 7.5583199402e-21 0.0000000000e+00)	1.0000000000e-04
8.805             	(-1.0000000000e-04 7.6422450426e-21 0.0000000000e+00)	1.0000000000e-04
8.81              	(-1.0000000000e-04 5.3868619522e-21 0.0000000000e+00)	1.0000000000e-04
8.815             	(-1.0000000000e-04 8.4907906368e-21 0.0000000000e+00)	1.0000000000e-04
8.82              	(-1.0000000000e-04 8.4494982536e-21 0.0000000000e+00)	1.0000000000e-04
8.825             	(-1.0000000000e-04 7.4944132999e-21 0.0000000000e+00)	1.0000000000e-04
8.83              	(-1.0000000000e-04 4.5456558076e-21 0.0000000000e+00)	1.0000000000e-04
8.835             	(-1.0000000000e-04 9.2492362468e-21 0.0000000000e+00)	1.0000000000e-04
8.84              	(-1.0000000000e-04 4.7269506773e-21 0.0000000000e+00)	1.0000000000e-04
8.845             	(-1.0000000000e-04 5.8010779996e-21 0.0000000000e+00)	1.0000000000e-04
8.85              	(-1.0000000000e-04 6.8851482364e-21 0.0000000000e+00)	1.0000000000e-04
8.855             	(-1.0000000000e-04 7.3962551749e-21 0.0000000000e+00)	1.0000000000e-04
8.86              	(-1.0000000000e-04 9.4247508501e-21 0.0000000000e+00)	1.0000000000e-04
8.865             	(-1.0000000000e-04 9.6385367648e-21 0.0000000000e+00)	1.0000000000e-04
8.87              	(-1.0000000000e-04 1.2355030946e-20 0.0000000000e+00)	1.0000000000e-04
8.875             	(-1.0000000000e-04 8.5545514676e-21 0.0000000000e+00)	1.0000000000e-04
8.88              	(-1.0000000000e-04 7.2641827606e-21 0.0000000000e+00)	1.0000000000e-04
8.885             	(-1.0000000000e-04 9.2830455992e-21 0.0000000000e+00)	1.0000000000e-04
8.89              	(-1.0000000000e-04 6.9746986255e-21 0.0000000000e+00)	1.0000000000e-04
8.895             	(-1.0000000000e-04 6.6117186393e-21 0.0000000000e+00)	1.0000000000e-04
8.9               	(-1.0000000000e-04 6.4083223044e-21 0.0000000000e+00)	1.0000000000e-04
8.905             	(-1.0000000000e-04 8.2076435359e-21 0.0000000000e+00)	1.0000000000e-04
8.91              	(-1.0000000000e-04 4.4349488019e-21 0.0000000000e+00)	1.0000000000e-04
8.915             	(-1.0000000000e-04 6.7440870647e-21 0.0000000000e+00)	1.0000000000e-04
8.92              	(-1.0000000000e-04 6.5844031611e-21 0.0000000000e+00)	1.0000000000e-04
8.925             	(-1.0000000000e-04 1.0035687514e-20 0.0000000000e+00)	1.0000000000e-04
8.93              	(-1.0000000000e-04 8.1332631533e-21 0.0000000000e+00)	1.0000000000e-04
8.935             	(-1.0000000000e-04 1.0746352342e-20 0.0000000000e+00)	1.0000000000e-04
8.94              	(-1.0000000000e-04 7.5161821072e-21 0.0000000000e+00)	1.0000000000e-04
8.945             	(-1.0000000000e-04 5.3057034274e-21 0.0000000000e+00)	1.0000000000e-04
8.95              	(-1.0000000000e-04 6.5370346171e-21 0.0000000000e+00)	1.0000000000e-04
8.955             	(-1.0000000000e-04 9.3402523799e-21 0.0000000000e+00)	1.0000000000e-04
8.96              	(-1.0000000000e-04 8.6409144096e-21 0.0000000000e+00)	1.0000000000e-04
8.965             	(-1.0000000000e-04 7.6123863496e-21 0.0000000000e+00)	1.0000000000e-04
8.97              	(-1.0000000000e-04 8.8345748160e-21 0.0000000000e+00)	1.0000000000e-04
8.975             	(-1.0000000000e-04 9.6317474292e-21 0.0000000000e+00)	1.0000000000e-04
8.98              	(-1.0000000000e-04 9.3662794061e-21 0.0000000000e+00)	1.0000000000e-04
8.985             	(-1.0000000000e-04 5.6606016035e-21 0.0000000000e+00)	1.0000000000e-04
8.99              	(-1.0000000000e-04 6.3436469378e-21 0.0000000000e+00)	1.0000000000e-04
8.995             	(-1.0000000000e-04 4.2381363507e-21 0.0000000000e+00)	1.0000000000e-04
9                 	(-1.0000000000e-04 7.9990571647e-21 0.0000000000e+00)	1.0000000000e-04
9.005             	(-1.0000000000e-04 1.0408795354e-20 0.0000000000e+00)	1.0000000000e-04
9.01              	(-1.0000000000e-04 7.7209539482e-21 0.0000000000e+00)	1.0000000000e-04
9.015             	(-1.0000000000e-04 5.5348571610e-21 0.0000000000e+00)	1.0000000000e-04
9.02              	(-1.0000000000e-04 1.1667597041e-20 0.0000000000e+00)	1.0000000000e-04
9.025             	(-1.0000000000e-04 7.0445659658e-21 0.0000000000e+00)	1.0000000000e-04
9.03              	(-1.0000000000e-04 1.2210872576e-20 0.0000000000e+00)	1.0000000000e-04
9.035             	(-1.0000000000e-04 8.8795836577e-21 0.0000000000e+00)	1.0000000000e-04
9.04              	(-1.0000000000e-04 8.2433485077e-21 0.0000000000e+00)	1.0000000000e-04
9.045             	(-1.0000000000e-04 9.4143895093e-21 0.0000000000e+00)	1.0000000000e-04
9.05              	(-1.0000000000e-04 9.2109448637e-21 0.0000000000e+00)	1.0000000000e-04
9.055             	(-1.0000000000e-04 5.6108293243e-21 0.0000000000e+00)	1.0000000000e-04
9.06              	(-1.0000000000e-04 7.1372029130e-21 0.0000000000e+00)	1.0000000000e-04
9.065             	(-1.0000000000e-04 1.2317050586e-20 0.0000000000e+00)	1.0000000000e-04
9.07              	(-1.0000000000e-04 1.3423180083e-20 0.0000000000e+00)	1.0000000000e-04
9.075             	(-1.0000000000e-04 1.1564413980e-20 0.0000000000e+00)	1.0000000000e-04
9.08              	(-1.0000000000e-04 1.2357454477e-20 0.0000000000e+00)	1.0000000000e-04
9.085             	(-1.0000000000e-04 6.5014231823e-21 0.0000000000e+00)	1.0000000000e-04
9.09              	(-1.0000000000e-04 9.0805700268e-21 0.0000000000e+00)	1.0000000000e-04
9.095             	(-1.0000000000e-04 1.2648340536e-20 0.0000000000e+00)	1.0000000000e-04
9.1               	(-1.0000000000e-04 8.3727958549e-21 0.0000000000e+00)	1.0000000000e-04
9.105             	(-1.0000000000e-04 9.0159587053e-21 0.0000000000e+00)	1.0000000000e-04
9.11              	(-1.0000000000e-04 9.8966404092e-21 0.0000000000e+00)	1.0000000000e-04
9.115             	(-1.0000000000e-04 1.1628003106e-20 0.0000000000e+00)	1.0000000000e-04
9.12              	(-1.0000000000e-04 8.9243441207e-21 0.0000000000e+00)	1.0000000000e-04
9.125             	(-1.0000000000e-04 7.1195334945e-21 0.0000000000e+00)	1.0000000000e-04
9.13              	(-1.0000000000e-04 1.4373317370e-20 0.0000000000e+00)	1.0000000000e-04
9.135             	(-1.0000000000e-04 1.2185865131e-20 0.0000000000e+00)	1.0000000000e-04
9.14              	(-1.0000000000e-04 8.8105971981e-21 0.0000000000e+00)	1.0000000000e-04
9.145             	(-1.0000000000e-04 1.0714606165e-20 0.0000000000e+00)	1.0000000000e-04
9.15              	(-1.0000000000e-04 1.1569512850e-20 0.0000000000e+00)	1.0000000000e-04
9.155             	(-1.0000000000e-04 9.8499090447e-21 0.0000000000e+00)	1.0000000000e-04
9.16              	(-1.0000000000e-04 7.0919402947e-21 0.0000000000e+00)	1.0000000000e-04
9.165             	(-1.0000000000e-04 5.3590431269e-21 0.0000000000e+00)	1.0000000000e-04
9.17              	(-1.0000000000e-04 8.2817807179e-21 0.0000000000e+00)	1.0000000000e-04
9.175             	(-1.0000000000e-04 1.1577053294e-20 0.0000000000e+00)	1.0000000000e-04
9.18              	(-1.0000000000e-04 5.8413135801e-21 0.0000000000e+00)	1.0000000000e-04
9.185             	(-1.0000000000e-04 9.4915546181e-21 0.0000000000e+00)	1.0000000000e-04
9.19              	(-1.0000000000e-04 1.2705750847e-20 0.0000000000e+00)	1.0000000000e-04
9.195             	(-1.0000000000e-04 1.2790486488e-20 0.0000000000e+00)	1.0000000000e-04
9.2               	(-1.0000000000e-04 1.0047297522e-20 0.0000000000e+00)	1.0000000000e-04
9.205             	(-1.0000000000e-04 8.6611080347e-21 0.0000000000e+00)	1.0000000000e-04
9.21              	(-1.0000000000e-04 1.1497325116e-20 0.0000000000e+00)	1.0000000000e-04
9.215             	(-1.0000000000e-04 1.1305809595e-20 0.0000000000e+00)	1.0000000000e-04
9.22              	(-1.0000000000e-04 1.3441739623e-20 0.0000000000e+00)	1.0000000000e-04
9.225             	(-1.0000000000e-04 1.2285227828e-20 0.0000000000e+00)	1.0000000000e-04
9.23              	(-1.0000000000e-04 1.0054144688e-20 0.0000000000e+00)	1.0000000000e-04
9.235             	(-1.0000000000e-04 1.2448935139e-20 0.0000000000e+00)	1.0000000000e-04
9.24              	(-1.0000000000e-04 7.0829707602e-21 0.0000000000e+00)	1.0000000000e-04
9.245             	(-1.0000000000e-04 9.3325107043e-21 0.0000000000e+00)	1.0000000000e-04
9.25              	(-1.0000000000e-04 6.5761467177e-21 0.0000000000e+00)	1.0000000000e-04
9.255             	(-1.0000000000e-04 1.1239401413e-20 0.0000000000e+00)	1.0000000000e-04
9.26              	(-1.0000000000e-04 1.3901267046e-20 0.0000000000e+00)	1.0000000000e-04
9.265             	(-1.0000000000e-04 1.3836705058e-20 0.0000000000e+00)	1.0000000000e-04
9.27              	(-1.0000000000e-04 1.1260088292e-20 0.0000000000e+00)	1.0000000000e-04
9.275             	(-1.0000000000e-04 8.7366678138e-21 0.0000000000e+00)	1.0000000000e-04
9.28              	(-1.0000000000e-04 9.0689482469e-21 0.0000000000e+00)	1.0000000000e-04
9.285             	(-1.0000000000e-04 1.0054888680e-20 0.0000000000e+00)	1.0000000000e-04
9.29              	(-1.0000000000e-04 1.1770329935e-20 0.0000000000e+00)	1.0000000000e-04
9.295             	(-1.0000000000e-04 8.1626017109e-21 0.0000000000e+00)	1.0000000000e-04
9.3               	(-1.0000000000e-04 9.0985941048e-21 0.0000000000e+00)	1.0000000000e-04
9.305             	(-1.0000000000e-04 8.7879215873e-21 0.0000000000e+00)	1.0000000000e-04
9.31              	(-1.0000000000e-04 8.0910226720e-21 0.0000000000e+00)	1.0000000000e-04
9.315             	(-1.0000000000e-04 1.4280293607e-20 0.0000000000e+00)	1.0000000000e-04
9.32              	(-1.0000000000e-04 1.0320405582e-20 0.0000000000e+00)	1.0000000000e-04
9.325             	(-1.0000000000e-04 1.2681444539e-20 0.0000000000e+00)	1.0000000000e-04
9.33              	(-1.0000000000e-04 1.3661483709e-20 0.0000000000e+00)	1.0000000000e-04
9.335             	(-1.0000000000e-04 1.4235689883e-20 0.0000000000e+00)	1.0000000000e-04
9.34              	(-1.0000000000e-04 1.0384110882e-20 0.0000000000e+00)	1.0000000000e-04
9.345             	(-1.0000000000e-04 1.1836538604e-20 0.0000000000e+00)	1.0000000000e-04
9.35              	(-1.0000000000e-04 1.1203602169e-20 0.0000000000e+00)	1.0000000000e-04
9.355             	(-1.0000000000e-04 7.1969863673e-21 0.0000000000e+00)	1.0000000000e-04
9.36              	(-1.0000000000e-04 1.0600370889e-20 0.0000000000e+00)	1.0000000000e-04
9.365             	(-1.0000000000e-04 9.1107243162e-21 0.0000000000e+00)	1.0000000000e-04
9.37              	(-1.0000000000e-04 1.0145276027e-20 0.0000000000e+00)	1.0000000000e-04
9.375             	(-1.0000000000e-04 8.6537873034e-21 0.0000000000e+00)	1.0000000000e-04
9.38              	(-1.0000000000e-04 1.1552690010e-20 0.0000000000e+00)	1.0000000000e-04
9.385             	(-1.0000000000e-04 1.0397500725e-20 0.0000000000e+00)	1.0000000000e-04
9.39              	(-1.0000000000e-04 1.0845202875e-20 0.0000000000e+00)	1.0000000000e-04
9.395             	(-1.0000000000e-04 1.1340236319e-20 0.0000000000e+00)	1.0000000000e-04
9.4               	(-1.0000000000e-04 7.9255043762e-21 0.0000000000e+00)	1.0000000000e-04
9.405             	(-1.0000000000e-04 1.0764179586e-20 0.0000000000e+00)	1.0000000000e-04
9.41              	(-1.0000000000e-04 9.3185699484e-21 0.0000000000e+00)	1.0000000000e-04
9.415             	(-1.0000000000e-04 1.2757259352e-20 0.0000000000e+00)	1.0000000000e-04
9.42              	(-1.0000000000e-04 1.3183873055e-20 0.0000000000e+00)	1.0000000000e-04
9.425             	(-1.0000000000e-04 1.0019988003e-20 0.0000000000e+00)	1.0000000000e-04
9.43              	(-1.0000000000e-04 6.2116615913e-21 0.0000000000e+00)	1.0000000000e-04
9.435             	(-1.0000000000e-04 1.3036280410e-20 0.0000000000e+00)	1.0000000000e-04
9.44              	(-1.0000000000e-04 1.0721206674e-20 0.0000000000e+00)	1.0000000000e-04
9.445             	(-1.0000000000e-04 1.1559272264e-20 0.0000000000e+00)	1.0000000000e-04
9.45              	(-1.0000000000e-04 1.5115340477e-20 0.0000000000e+00)	1.0000000000e-04
9.455             	(-1.0000000000e-04 1.2777174049e-20 0.0000000000e+00)	1.0000000000e-04
9.46              	(-1.0000000000e-04 1.3427089231e-20 0.0000000000e+00)	1.0000000000e-04
9.465             	(-1.0000000000e-04 1.1933912957e-20 0.0000000000e+00)	1.0000000000e-04
9.47              	(-1.0000000000e-04 1.0924294522e-20 0.0000000000e+00)	1.0000000000e-04
9.475             	(-1.0000000000e-04 1.0896911610e-20 0.0000000000e+00)	1.0000000000e-04
9.48              	(-1.0000000000e-04 1.0472043347e-20 0.0000000000e+00)	1.0000000000e-04
9.485             	(-1.0000000000e-04 1.1339424402e-20 0.0000000000e+00)	1.0000000000e-04
9.49              	(-1.0000000000e-04 9.7982198905e-21 0.0000000000e+00)	1.0000000000e-04
9.495             	(-1.0000000000e-04 1.3390529800e-20 0.0000000000e+00)	1.0000000000e-04
9.5               	(-1.0000000000e-04 7.2150714197e-21 0.0000000000e+00)	1.0000000000e-04
9.505             	(-1.0000000000e-04 8.3209593682e-21 0.0000000000e+00)	1.0000000000e-04
9.51              	(-1.0000000000e-04 1.0640442805e-20 0.0000000000e+00)	1.0000000000e-04
9.515             	(-1.0000000000e-04 1.0366212663e-20 0.0000000000e+00)	1.0000000000e-04
9.52              	(-1.0000000000e-04 1.2671718409e-20 0.0000000000e+00)	1.0000000000e-04
9.525             	(-1.0000000000e-04 1.0676766142e-20 0.0000000000e+00)	1.0000000000e-04
9.53              	(-1.0000000000e-04 1.4296118894e-20 0.0000000000e+00)	1.0000000000e-04
9.535             	(-1.0000000000e-04 1.0189700586e-20 0.0000000000e+00)	1.0000000000e-04
9.54              	(-1.0000000000e-04 1.1544056325e-20 0.0000000000e+00)	1.0000000000e-04
9.545             	(-1.0000000000e-04 1.3382592830e-20 0.0000000000e+00)	1.0000000000e-04
9.55              	(-1.0000000000e-04 1.2837379809e-20 0.0000000000e+00)	1.0000000000e-04
9.555             	(-1.0000000000e-04 1.2150946513e-20 0.0000000000e+00)	1.0000000000e-04
9.56              	(-1.0000000000e-04 1.0432062240e-20 0.0000000000e+00)	1.0000000000e-04
9.565             	(-1.0000000000e-04 1.0626050540e-20 0.0000000000e+00)	1.0000000000e-04
9.57              	(-1.0000000000e-04 7.9352493955e-21 0.0000000000e+00)	1.0000000000e-04
9.575             	(-1.0000000000e-04 7.0586089630e-21 0.0000000000e+00)	1.0000000000e-04
9.58              	(-1.0000000000e-04 9.5447861018e-21 0.0000000000e+00)	1.0000000000e-04
9.585             	(-1.0000000000e-04 7.0544533943e-21 0.0000000000e+00)	1.0000000000e-04
9.59              	(-1.0000000000e-04 8.8376225989e-21 0.0000000000e+00)	1.0000000000e-04
9.595             	(-1.0000000000e-04 9.5711914970e-21 0.0000000000e+00)	1.0000000000e-04
9.6               	(-1.0000000000e-04 1.1398555645e-20 0.0000000000e+00)	1.0000000000e-04
9.605             	(-1.0000000000e-04 9.1209004440e-21 0.0000000000e+00)	1.0000000000e-04
9.61              	(-1.0000000000e-04 9.8212363427e-21 0.0000000000e+00)	1.0000000000e-04
9.615             	(-1.0000000000e-04 9.6012485350e-21 0.0000000000e+00)	1.0000000000e-04
9.62              	(-1.0000000000e-04 1.2626726071e-20 0.0000000000e+00)	1.0000000000e-04
9.625             	(-1.0000000000e-04 1.0023807729e-20 0.0000000000e+00)	1.0000000000e-04
9.63              	(-1.0000000000e-04 1.5319039887e-20 0.0000000000e+00)	1.0000000000e-04
9.635             	(-1.0000000000e-04 8.3993053184e-21 0.0000000000e+00)	1.0000000000e-04
9.64              	(-1.0000000000e-04 1.0191545263e-20 0.0000000000e+00)	1.0000000000e-04
9.645             	(-1.0000000000e-04 8.6932907633e-21 0.0000000000e+00)	1.0000000000e-04
9.65              	(-1.0000000000e-04 1.3316956048e-20 0.0000000000e+00)	1.0000000000e-04
9.655             	(-1.0000000000e-04 6.1785126436e-21 0.0000000000e+00)	1.0000000000e-04
9.66              	(-1.0000000000e-04 9.4635064289e-21 0.0000000000e+00)	1.0000000000e-04
9.665             	(-1.0000000000e-04 1.3757925322e-20 0.0000000000e+00)	1.0000000000e-04
9.67              	(-1.0000000000e-04 3.9186150514e-21 0.0000000000e+00)	1.0000000000e-04
9.675             	(-1.0000000000e-04 6.9560878577e-21 0.0000000000e+00)	1.0000000000e-04
9.68              	(-1.0000000000e-04 9.6977475020e-21 0.0000000000e+00)	1.0000000000e-04
9.685             	(-1.0000000000e-04 1.1783377432e-20 0.0000000000e+00)	1.0000000000e-04
9.69              	(-1.0000000000e-04 1.1825878292e-20 0.0000000000e+00)	1.0000000000e-04
9.695             	(-1.0000000000e-04 1.3300854335e-20 0.0000000000e+00)	1.0000000000e-04
9.7               	(-1.0000000000e-04 1.3361785460e-20 0.0000000000e+00)	1.0000000000e-04
9.705             	(-1.0000000000e-04 8.9768045697e-21 0.0000000000e+00)	1.0000000000e-04
9.71              	(-1.0000000000e-04 1.1724905396e-20 0.0000000000e+00)	1.0000000000e-04
9.715             	(-1.0000000000e-04 1.1850015849e-20 0.0000000000e+00)	1.0000000000e-04
9.72              	(-1.0000000000e-04 1.3501035458e-20 0.0000000000e+00)	1.0000000000e-04
9.725             	(-1.0000000000e-04 1.2202534813e-20 0.0000000000e+00)	1.0000000000e-04
9.73              	(-1.0000000000e-04 6.8959861476e-21 0.0000000000e+00)	1.0000000000e-04
9.735             	(-1.0000000000e-04 1.0399822577e-20 0.0000000000e+00)	1.0000000000e-04
9.74              	(-1.0000000000e-04 1.3591380749e-20 0.0000000000e+00)	1.0000000000e-04
9.745             	(-1.0000000000e-04 1.0814165455e-20 0.0000000000e+00)	1.0000000000e-04
9.75              	(-1.0000000000e-04 1.1277858825e-20 0.0000000000e+00)	1.0000000000e-04
9.755             	(-1.0000000000e-04 1.3828050901e-20 0.0000000000e+00)	1.0000000000e-04
9.76              	(-1.0000000000e-04 9.4281949109e-21 0.0000000000e+00)	1.0000000000e-04
9.765             	(-1.0000000000e-04 9.6849115610e-21 0.0000000000e+00)	1.0000000000e-04
9.77              	(-1.0000000000e-04 6.8336726872e-21 0.0000000000e+00)	1.0000000000e-04
9.775             	(-1.0000000000e-04 9.0031419899e-21 0.0000000000e+00)	1.0000000000e-04
9.78              	(-1.0000000000e-04 9.1519153500e-21 0.0000000000e+00)	1.0000000000e-04
9.785             	(-1.0000000000e-04 9.2097311437e-21 0.0000000000e+00)	1.0000000000e-04
9.79              	(-1.0000000000e-04 1.2441120926e-20 0.0000000000e+00)	1.0000000000e-04
9.795             	(-1.0000000000e-04 9.9499610992e-21 0.0000000000e+00)	1.0000000000e-04
9.8               	(-1.0000000000e-04 1.4241098754e-20 0.0000000000e+00)	1.0000000000e-04
9.805             	(-1.0000000000e-04 1.0359256051e-20 0.0000000000e+00)	1.0000000000e-04
9.81              	(-1.0000000000e-04 7.7364057467e-21 0.0000000000e+00)	1.0000000000e-04
9.815             	(-1.0000000000e-04 9.7119070741e-21 0.0000000000e+00)	1.0000000000e-04
9.82              	(-1.0000000000e-04 7.6160648121e-21 0.0000000000e+00)	1.0000000000e-04
9.825             	(-1.0000000000e-04 1.0699625744e-20 0.0000000000e+00)	1.0000000000e-04
9.83              	(-1.0000000000e-04 9.5936437737e-21 0.0000000000e+00)	1.0000000000e-04
9.835             	(-1.0000000000e-04 8.0178940495e-21 0.0000000000e+00)	1.0000000000e-04
9.84              	(-1.0000000000e-04 8.8444881882e-21 0.0000000000e+00)	1.0000000000e-04
9.845             	(-1.0000000000e-04 9.4387594082e-21 0.0000000000e+00)	1.0000000000e-04
9.85              	(-1.0000000000e-04 1.1645464770e-20 0.0000000000e+00)	1.0000000000e-04
9.855             	(-1.0000000000e-04 1.2731616318e-20 0.0000000000e+00)	1.0000000000e-04
9.86              	(-1.0000000000e-04 1.0330484771e-20 0.0000000000e+00)	1.0000000000e-04
9.865             	(-1.0000000000e-04 1.1139066065e-20 0.0000000000e+00)	1.0000000000e-04
9.87              	(-1.0000000000e-04 1.0123029312e-20 0.0000000000e+00)	1.0000000000e-04
9.875             	(-1.0000000000e-04 1.5204414886e-20 0.0000000000e+00)	1.0000000000e-04
9.88              	(-1.0000000000e-04 1.1137427176e-20 0.0000000000e+00)	1.0000000000e-04
9.885             	(-1.0000000000e-04 1.4600890860e-20 0.0000000000e+00)	1.0000000000e-04
9.89              	(-1.0000000000e-04 1.2588885704e-20 0.0000000000e+00)	1.0000000000e-04
9.895             	(-1.0000000000e-04 1.3868095985e-20 0.0000000000e+00)	1.0000000000e-04
9.9               	(-1.0000000000e-04 1.4813749790e-20 0.0000000000e+00)	1.0000000000e-04
9.905             	(-1.0000000000e-04 1.8381488272e-20 0.0000000000e+00)	1.0000000000e-04
9.91              	(-1.0000000000e-04 1.2900502153e-20 0.0000000000e+00)	1.0000000000e-04
9.915             	(-1.0000000000e-04 1.1703465352e-20 0.0000000000e+00)	1.0000000000e-04
9.92              	(-1.0000000000e-04 1.0245583661e-20 0.0000000000e+00)	1.0000000000e-04
9.925             	(-1.0000000000e-04 1.5027537194e-20 0.0000000000e+00)	1.0000000000e-04
9.93              	(-1.0000000000e-04 1.1469271102e-20 0.0000000000e+00)	1.0000000000e-04
9.935             	(-1.0000000000e-04 1.2196579203e-20 0.0000000000e+00)	1.0000000000e-04
9.94              	(-1.0000000000e-04 1.1087873600e-20 0.0000000000e+00)	1.0000000000e-04
9.945             	(-1.0000000000e-04 1.1233708794e-20 0.0000000000e+00)	1.0000000000e-04
9.95              	(-1.0000000000e-04 1.5952224792e-20 0.0000000000e+00)	1.0000000000e-04
9.955             	(-1.0000000000e-04 1.3948969046e-20 0.0000000000e+00)	1.0000000000e-04
9.96              	(-1.0000000000e-04 1.2401384490e-20 0.0000000000e+00)	1.0000000000e-04
9.965             	(-1.0000000000e-04 1.1563620097e-20 0.0000000000e+00)	1.0000000000e-04
9.97              	(-1.0000000000e-04 1.0243094242e-20 0.0000000000e+00)	1.0000000000e-04
9.975             	(-1.0000000000e-04 1.6055460954e-20 0.0000000000e+00)	1.0000000000e-04
9.98              	(-1.0000000000e-04 1.2409991546e-20 0.0000000000e+00)	1.0000000000e-04
9.985             	(-1.0000000000e-04 1.5246015816e-20 0.0000000000e+00)	1.0000000000e-04
9.99              	(-1.0000000000e-04 1.4487559230e-20 0.0000000000e+00)	1.0000000000e-04
9.995             	(-1.0000000000e-04 1.6330181838e-20 0.0000000000e+00)	1.0000000000e-04
10                	(-1.0000000000e-04 1.4589638673e-20 0.0000000000e+00)	1.0000000000e-04
